City,Metro Area,State,Year,Labor Force,Employment,Unemployment,Unemployment Rate
Eau Claire,WI Metropolitan Statistical Area,Wisconsin,1990,70517,66812,3705,5.3
Eau Claire,WI Metropolitan Statistical Area,Wisconsin,1991,70929,66815,4114,5.8
Eau Claire,WI Metropolitan Statistical Area,Wisconsin,1992,72497,68158,4339,6.0
Eau Claire,WI Metropolitan Statistical Area,Wisconsin,1993,73711,69813,3898,5.3
Eau Claire,WI Metropolitan Statistical Area,Wisconsin,1994,76220,72701,3519,4.6
Eau Claire,WI Metropolitan Statistical Area,Wisconsin,1995,77924,75001,2923,3.8
Eau Claire,WI Metropolitan Statistical Area,Wisconsin,1996,80311,77279,3032,3.8
Eau Claire,WI Metropolitan Statistical Area,Wisconsin,1997,82736,79844,2892,3.5
Eau Claire,WI Metropolitan Statistical Area,Wisconsin,1998,83322,80648,2674,3.2
Eau Claire,WI Metropolitan Statistical Area,Wisconsin,1999,83396,80859,2537,3.0
Eau Claire,WI Metropolitan Statistical Area,Wisconsin,2000,83176,80242,2934,3.5
Eau Claire,WI Metropolitan Statistical Area,Wisconsin,2001,84463,80670,3793,4.5
Eau Claire,WI Metropolitan Statistical Area,Wisconsin,2002,84780,80352,4428,5.2
Eau Claire,WI Metropolitan Statistical Area,Wisconsin,2003,86405,81815,4590,5.3
Eau Claire,WI Metropolitan Statistical Area,Wisconsin,2004,86038,81908,4130,4.8
Eau Claire,WI Metropolitan Statistical Area,Wisconsin,2005,86648,82678,3970,4.6
Eau Claire,WI Metropolitan Statistical Area,Wisconsin,2006,89322,85436,3886,4.4
Eau Claire,WI Metropolitan Statistical Area,Wisconsin,2007,91075,86925,4150,4.6
Eau Claire,WI Metropolitan Statistical Area,Wisconsin,2008,90545,86383,4162,4.6
Eau Claire,WI Metropolitan Statistical Area,Wisconsin,2009,90265,83274,6991,7.7
Eau Claire,WI Metropolitan Statistical Area,Wisconsin,2010,90352,83711,6641,7.4
Eau Claire,WI Metropolitan Statistical Area,Wisconsin,2011,90923,84803,6120,6.7
Eau Claire,WI Metropolitan Statistical Area,Wisconsin,2012,91423,85888,5535,6.1
Eau Claire,WI Metropolitan Statistical Area,Wisconsin,2013,90871,85413,5458,6.0
Eau Claire,WI Metropolitan Statistical Area,Wisconsin,2014,90952,86634,4318,4.7
Eau Claire,WI Metropolitan Statistical Area,Wisconsin,2015,91087,87406,3681,4.0
Eau Claire,WI Metropolitan Statistical Area,Wisconsin,2016,91992,88656,3336,3.6
Eau Claire,WI Metropolitan Statistical Area,Wisconsin,2017,93033,90148,2885,3.1
Eau Claire,WI Metropolitan Statistical Area,Wisconsin,2018,92560,89938,2622,2.8
Eau Claire,WI Metropolitan Statistical Area,Wisconsin,2019,92534,89581,2953,3.2
Eau Claire,WI Metropolitan Statistical Area,Wisconsin,2020,92118,86635,5483,6.0
Eau Claire,WI Metropolitan Statistical Area,Wisconsin,2021,93447,90113,3334,3.6
Eau Claire,WI Metropolitan Statistical Area,Wisconsin,2022,93213,90584,2629,2.8
Eau Claire,WI Metropolitan Statistical Area,Wisconsin,2023,94964,92117,2847,3.0
El Centro,CA Metropolitan Statistical Area,California,1990,47275,35247,12028,25.4
El Centro,CA Metropolitan Statistical Area,California,1991,49121,36219,12902,26.3
El Centro,CA Metropolitan Statistical Area,California,1992,53964,37279,16685,30.9
El Centro,CA Metropolitan Statistical Area,California,1993,55298,39035,16263,29.4
El Centro,CA Metropolitan Statistical Area,California,1994,57646,42342,15304,26.5
El Centro,CA Metropolitan Statistical Area,California,1995,57977,41052,16925,29.2
El Centro,CA Metropolitan Statistical Area,California,1996,57453,40161,17292,30.1
El Centro,CA Metropolitan Statistical Area,California,1997,56186,41047,15139,26.9
El Centro,CA Metropolitan Statistical Area,California,1998,55969,41406,14563,26.0
El Centro,CA Metropolitan Statistical Area,California,1999,55353,42214,13139,23.7
El Centro,CA Metropolitan Statistical Area,California,2000,55945,46291,9654,17.3
El Centro,CA Metropolitan Statistical Area,California,2001,55481,46598,8883,16.0
El Centro,CA Metropolitan Statistical Area,California,2002,57290,48650,8640,15.1
El Centro,CA Metropolitan Statistical Area,California,2003,58740,49493,9247,15.7
El Centro,CA Metropolitan Statistical Area,California,2004,59445,49310,10135,17.0
El Centro,CA Metropolitan Statistical Area,California,2005,60583,50934,9649,15.9
El Centro,CA Metropolitan Statistical Area,California,2006,63109,53393,9716,15.4
El Centro,CA Metropolitan Statistical Area,California,2007,65955,54157,11798,17.9
El Centro,CA Metropolitan Statistical Area,California,2008,72509,56114,16395,22.6
El Centro,CA Metropolitan Statistical Area,California,2009,76558,54882,21676,28.3
El Centro,CA Metropolitan Statistical Area,California,2010,79098,55836,23262,29.4
El Centro,CA Metropolitan Statistical Area,California,2011,79611,56301,23310,29.3
El Centro,CA Metropolitan Statistical Area,California,2012,79347,57355,21992,27.7
El Centro,CA Metropolitan Statistical Area,California,2013,78165,58391,19774,25.3
El Centro,CA Metropolitan Statistical Area,California,2014,78264,59281,18983,24.3
El Centro,CA Metropolitan Statistical Area,California,2015,76750,57864,18886,24.6
El Centro,CA Metropolitan Statistical Area,California,2016,75186,56998,18188,24.2
El Centro,CA Metropolitan Statistical Area,California,2017,72049,57886,14163,19.7
El Centro,CA Metropolitan Statistical Area,California,2018,71112,57756,13356,18.8
El Centro,CA Metropolitan Statistical Area,California,2019,73545,58295,15250,20.7
El Centro,CA Metropolitan Statistical Area,California,2020,71538,55364,16174,22.6
El Centro,CA Metropolitan Statistical Area,California,2021,68865,56838,12027,17.5
El Centro,CA Metropolitan Statistical Area,California,2022,69936,59517,10419,14.9
El Centro,CA Metropolitan Statistical Area,California,2023,73294,60637,12657,17.3
El Paso,TX Metropolitan Statistical Area,Texas,1990,260860,230302,30558,11.7
El Paso,TX Metropolitan Statistical Area,Texas,1991,264409,232572,31837,12.0
El Paso,TX Metropolitan Statistical Area,Texas,1992,274177,242179,31998,11.7
El Paso,TX Metropolitan Statistical Area,Texas,1993,280105,249914,30191,10.8
El Paso,TX Metropolitan Statistical Area,Texas,1994,286205,255915,30290,10.6
El Paso,TX Metropolitan Statistical Area,Texas,1995,288282,257837,30445,10.6
El Paso,TX Metropolitan Statistical Area,Texas,1996,292311,257937,34374,11.8
El Paso,TX Metropolitan Statistical Area,Texas,1997,293912,261178,32734,11.1
El Paso,TX Metropolitan Statistical Area,Texas,1998,292726,262008,30718,10.5
El Paso,TX Metropolitan Statistical Area,Texas,1999,290861,263045,27816,9.6
El Paso,TX Metropolitan Statistical Area,Texas,2000,277218,258327,18891,6.8
El Paso,TX Metropolitan Statistical Area,Texas,2001,276847,256774,20073,7.3
El Paso,TX Metropolitan Statistical Area,Texas,2002,284503,261343,23160,8.1
El Paso,TX Metropolitan Statistical Area,Texas,2003,289813,264290,25523,8.8
El Paso,TX Metropolitan Statistical Area,Texas,2004,290119,268165,21954,7.6
El Paso,TX Metropolitan Statistical Area,Texas,2005,292661,271785,20876,7.1
El Paso,TX Metropolitan Statistical Area,Texas,2006,292733,272861,19872,6.8
El Paso,TX Metropolitan Statistical Area,Texas,2007,292961,275663,17298,5.9
El Paso,TX Metropolitan Statistical Area,Texas,2008,299669,281219,18450,6.2
El Paso,TX Metropolitan Statistical Area,Texas,2009,310136,282884,27252,8.8
El Paso,TX Metropolitan Statistical Area,Texas,2010,342904,311229,31675,9.2
El Paso,TX Metropolitan Statistical Area,Texas,2011,348305,314189,34116,9.8
El Paso,TX Metropolitan Statistical Area,Texas,2012,348003,318429,29574,8.5
El Paso,TX Metropolitan Statistical Area,Texas,2013,347911,320176,27735,8.0
El Paso,TX Metropolitan Statistical Area,Texas,2014,345385,322900,22485,6.5
El Paso,TX Metropolitan Statistical Area,Texas,2015,343063,325164,17899,5.2
El Paso,TX Metropolitan Statistical Area,Texas,2016,351477,334051,17426,5.0
El Paso,TX Metropolitan Statistical Area,Texas,2017,353192,336719,16473,4.7
El Paso,TX Metropolitan Statistical Area,Texas,2018,357502,342286,15216,4.3
El Paso,TX Metropolitan Statistical Area,Texas,2019,361444,347614,13830,3.8
El Paso,TX Metropolitan Statistical Area,Texas,2020,363241,333076,30165,8.3
El Paso,TX Metropolitan Statistical Area,Texas,2021,368191,345528,22663,6.2
El Paso,TX Metropolitan Statistical Area,Texas,2022,372069,355976,16093,4.3
El Paso,TX Metropolitan Statistical Area,Texas,2023,380844,364152,16692,4.4
Elizabethtown-Fort Knox,KY Metropolitan Statistical Area,Kentucky,1990,49192,46129,3063,6.2
Elizabethtown-Fort Knox,KY Metropolitan Statistical Area,Kentucky,1991,49022,45617,3405,6.9
Elizabethtown-Fort Knox,KY Metropolitan Statistical Area,Kentucky,1992,49443,46064,3379,6.8
Elizabethtown-Fort Knox,KY Metropolitan Statistical Area,Kentucky,1993,49809,46665,3144,6.3
Elizabethtown-Fort Knox,KY Metropolitan Statistical Area,Kentucky,1994,49992,47148,2844,5.7
Elizabethtown-Fort Knox,KY Metropolitan Statistical Area,Kentucky,1995,50639,47830,2809,5.5
Elizabethtown-Fort Knox,KY Metropolitan Statistical Area,Kentucky,1996,52179,49533,2646,5.1
Elizabethtown-Fort Knox,KY Metropolitan Statistical Area,Kentucky,1997,52926,50228,2698,5.1
Elizabethtown-Fort Knox,KY Metropolitan Statistical Area,Kentucky,1998,53320,50862,2458,4.6
Elizabethtown-Fort Knox,KY Metropolitan Statistical Area,Kentucky,1999,53932,51074,2858,5.3
Elizabethtown-Fort Knox,KY Metropolitan Statistical Area,Kentucky,2000,61197,58606,2591,4.2
Elizabethtown-Fort Knox,KY Metropolitan Statistical Area,Kentucky,2001,61057,57939,3118,5.1
Elizabethtown-Fort Knox,KY Metropolitan Statistical Area,Kentucky,2002,61615,58025,3590,5.8
Elizabethtown-Fort Knox,KY Metropolitan Statistical Area,Kentucky,2003,63306,59710,3596,5.7
Elizabethtown-Fort Knox,KY Metropolitan Statistical Area,Kentucky,2004,64051,60497,3554,5.5
Elizabethtown-Fort Knox,KY Metropolitan Statistical Area,Kentucky,2005,65014,61062,3952,6.1
Elizabethtown-Fort Knox,KY Metropolitan Statistical Area,Kentucky,2006,66805,63091,3714,5.6
Elizabethtown-Fort Knox,KY Metropolitan Statistical Area,Kentucky,2007,66054,62596,3458,5.2
Elizabethtown-Fort Knox,KY Metropolitan Statistical Area,Kentucky,2008,66247,61891,4356,6.6
Elizabethtown-Fort Knox,KY Metropolitan Statistical Area,Kentucky,2009,66527,58965,7562,11.4
Elizabethtown-Fort Knox,KY Metropolitan Statistical Area,Kentucky,2010,65644,58864,6780,10.3
Elizabethtown-Fort Knox,KY Metropolitan Statistical Area,Kentucky,2011,66470,60057,6413,9.6
Elizabethtown-Fort Knox,KY Metropolitan Statistical Area,Kentucky,2012,66190,60518,5672,8.6
Elizabethtown-Fort Knox,KY Metropolitan Statistical Area,Kentucky,2013,66255,61031,5224,7.9
Elizabethtown-Fort Knox,KY Metropolitan Statistical Area,Kentucky,2014,64522,60406,4116,6.4
Elizabethtown-Fort Knox,KY Metropolitan Statistical Area,Kentucky,2015,64234,61009,3225,5.0
Elizabethtown-Fort Knox,KY Metropolitan Statistical Area,Kentucky,2016,65791,62796,2995,4.6
Elizabethtown-Fort Knox,KY Metropolitan Statistical Area,Kentucky,2017,67008,63921,3087,4.6
Elizabethtown-Fort Knox,KY Metropolitan Statistical Area,Kentucky,2018,67048,64282,2766,4.1
Elizabethtown-Fort Knox,KY Metropolitan Statistical Area,Kentucky,2019,67259,64520,2739,4.1
Elizabethtown-Fort Knox,KY Metropolitan Statistical Area,Kentucky,2020,64875,60347,4528,7.0
Elizabethtown-Fort Knox,KY Metropolitan Statistical Area,Kentucky,2021,63793,60829,2964,4.6
Elizabethtown-Fort Knox,KY Metropolitan Statistical Area,Kentucky,2022,64099,61324,2775,4.3
Elizabethtown-Fort Knox,KY Metropolitan Statistical Area,Kentucky,2023,64910,62167,2743,4.2
Elkhart-Goshen,IN Metropolitan Statistical Area,Indiana,1990,85101,80603,4498,5.3
Elkhart-Goshen,IN Metropolitan Statistical Area,Indiana,1991,82442,76979,5463,6.6
Elkhart-Goshen,IN Metropolitan Statistical Area,Indiana,1992,84558,79974,4584,5.4
Elkhart-Goshen,IN Metropolitan Statistical Area,Indiana,1993,88486,85294,3192,3.6
Elkhart-Goshen,IN Metropolitan Statistical Area,Indiana,1994,93503,90712,2791,3.0
Elkhart-Goshen,IN Metropolitan Statistical Area,Indiana,1995,96690,93265,3425,3.5
Elkhart-Goshen,IN Metropolitan Statistical Area,Indiana,1996,95033,91438,3595,3.8
Elkhart-Goshen,IN Metropolitan Statistical Area,Indiana,1997,94705,91695,3010,3.2
Elkhart-Goshen,IN Metropolitan Statistical Area,Indiana,1998,96065,93801,2264,2.4
Elkhart-Goshen,IN Metropolitan Statistical Area,Indiana,1999,98019,95947,2072,2.1
Elkhart-Goshen,IN Metropolitan Statistical Area,Indiana,2000,96736,94209,2527,2.6
Elkhart-Goshen,IN Metropolitan Statistical Area,Indiana,2001,95433,90954,4479,4.7
Elkhart-Goshen,IN Metropolitan Statistical Area,Indiana,2002,94606,90104,4502,4.8
Elkhart-Goshen,IN Metropolitan Statistical Area,Indiana,2003,96130,91638,4492,4.7
Elkhart-Goshen,IN Metropolitan Statistical Area,Indiana,2004,99369,95072,4297,4.3
Elkhart-Goshen,IN Metropolitan Statistical Area,Indiana,2005,101824,97166,4658,4.6
Elkhart-Goshen,IN Metropolitan Statistical Area,Indiana,2006,104207,99377,4830,4.6
Elkhart-Goshen,IN Metropolitan Statistical Area,Indiana,2007,101144,96453,4691,4.6
Elkhart-Goshen,IN Metropolitan Statistical Area,Indiana,2008,98188,89778,8410,8.6
Elkhart-Goshen,IN Metropolitan Statistical Area,Indiana,2009,91469,74872,16597,18.1
Elkhart-Goshen,IN Metropolitan Statistical Area,Indiana,2010,94442,82165,12277,13.0
Elkhart-Goshen,IN Metropolitan Statistical Area,Indiana,2011,95546,85490,10056,10.5
Elkhart-Goshen,IN Metropolitan Statistical Area,Indiana,2012,96921,88387,8534,8.8
Elkhart-Goshen,IN Metropolitan Statistical Area,Indiana,2013,99135,92097,7038,7.1
Elkhart-Goshen,IN Metropolitan Statistical Area,Indiana,2014,102208,97040,5168,5.1
Elkhart-Goshen,IN Metropolitan Statistical Area,Indiana,2015,104706,100665,4041,3.9
Elkhart-Goshen,IN Metropolitan Statistical Area,Indiana,2016,108584,104854,3730,3.4
Elkhart-Goshen,IN Metropolitan Statistical Area,Indiana,2017,112355,109531,2824,2.5
Elkhart-Goshen,IN Metropolitan Statistical Area,Indiana,2018,116395,113397,2998,2.6
Elkhart-Goshen,IN Metropolitan Statistical Area,Indiana,2019,113181,109706,3475,3.1
Elkhart-Goshen,IN Metropolitan Statistical Area,Indiana,2020,110701,102206,8495,7.7
Elkhart-Goshen,IN Metropolitan Statistical Area,Indiana,2021,115620,112377,3243,2.8
Elkhart-Goshen,IN Metropolitan Statistical Area,Indiana,2022,117325,114309,3016,2.6
Elkhart-Goshen,IN Metropolitan Statistical Area,Indiana,2023,110513,106100,4413,4.0
Elmira,NY Metropolitan Statistical Area,New York,1990,44188,42052,2136,4.8
Elmira,NY Metropolitan Statistical Area,New York,1991,43296,40414,2882,6.7
Elmira,NY Metropolitan Statistical Area,New York,1992,43191,40202,2989,6.9
Elmira,NY Metropolitan Statistical Area,New York,1993,42902,40447,2455,5.7
Elmira,NY Metropolitan Statistical Area,New York,1994,43205,40935,2270,5.3
Elmira,NY Metropolitan Statistical Area,New York,1995,43017,40956,2061,4.8
Elmira,NY Metropolitan Statistical Area,New York,1996,44005,42123,1882,4.3
Elmira,NY Metropolitan Statistical Area,New York,1997,45132,43141,1991,4.4
Elmira,NY Metropolitan Statistical Area,New York,1998,45601,43689,1912,4.2
Elmira,NY Metropolitan Statistical Area,New York,1999,45038,42901,2137,4.7
Elmira,NY Metropolitan Statistical Area,New York,2000,42647,40817,1830,4.3
Elmira,NY Metropolitan Statistical Area,New York,2001,42385,40285,2100,5.0
Elmira,NY Metropolitan Statistical Area,New York,2002,42285,39545,2740,6.5
Elmira,NY Metropolitan Statistical Area,New York,2003,41172,38490,2682,6.5
Elmira,NY Metropolitan Statistical Area,New York,2004,40420,37962,2458,6.1
Elmira,NY Metropolitan Statistical Area,New York,2005,40572,38409,2163,5.3
Elmira,NY Metropolitan Statistical Area,New York,2006,40867,38883,1984,4.9
Elmira,NY Metropolitan Statistical Area,New York,2007,40876,39035,1841,4.5
Elmira,NY Metropolitan Statistical Area,New York,2008,41141,38872,2269,5.5
Elmira,NY Metropolitan Statistical Area,New York,2009,41039,37324,3715,9.1
Elmira,NY Metropolitan Statistical Area,New York,2010,41638,38073,3565,8.6
Elmira,NY Metropolitan Statistical Area,New York,2011,40863,37636,3227,7.9
Elmira,NY Metropolitan Statistical Area,New York,2012,40497,37041,3456,8.5
Elmira,NY Metropolitan Statistical Area,New York,2013,39572,36364,3208,8.1
Elmira,NY Metropolitan Statistical Area,New York,2014,38121,35717,2404,6.3
Elmira,NY Metropolitan Statistical Area,New York,2015,37406,35195,2211,5.9
Elmira,NY Metropolitan Statistical Area,New York,2016,36232,34123,2109,5.8
Elmira,NY Metropolitan Statistical Area,New York,2017,36329,34337,1992,5.5
Elmira,NY Metropolitan Statistical Area,New York,2018,36132,34475,1657,4.6
Elmira,NY Metropolitan Statistical Area,New York,2019,36039,34601,1438,4.0
Elmira,NY Metropolitan Statistical Area,New York,2020,36033,32996,3037,8.4
Elmira,NY Metropolitan Statistical Area,New York,2021,34850,33005,1845,5.3
Elmira,NY Metropolitan Statistical Area,New York,2022,34610,33313,1297,3.7
Elmira,NY Metropolitan Statistical Area,New York,2023,34619,33235,1384,4.0
Enid,OK Metropolitan Statistical Area,Oklahoma,1990,26945,25801,1144,4.2
Enid,OK Metropolitan Statistical Area,Oklahoma,1991,26711,25621,1090,4.1
Enid,OK Metropolitan Statistical Area,Oklahoma,1992,26683,25706,977,3.7
Enid,OK Metropolitan Statistical Area,Oklahoma,1993,27188,26201,987,3.6
Enid,OK Metropolitan Statistical Area,Oklahoma,1994,27498,26474,1024,3.7
Enid,OK Metropolitan Statistical Area,Oklahoma,1995,27227,26247,980,3.6
Enid,OK Metropolitan Statistical Area,Oklahoma,1996,27320,26407,913,3.3
Enid,OK Metropolitan Statistical Area,Oklahoma,1997,28260,27381,879,3.1
Enid,OK Metropolitan Statistical Area,Oklahoma,1998,28028,27052,976,3.5
Enid,OK Metropolitan Statistical Area,Oklahoma,1999,27529,26689,840,3.1
Enid,OK Metropolitan Statistical Area,Oklahoma,2000,28021,27255,766,2.7
Enid,OK Metropolitan Statistical Area,Oklahoma,2001,27538,26704,834,3.0
Enid,OK Metropolitan Statistical Area,Oklahoma,2002,27666,26707,959,3.5
Enid,OK Metropolitan Statistical Area,Oklahoma,2003,27463,26348,1115,4.1
Enid,OK Metropolitan Statistical Area,Oklahoma,2004,27867,26881,986,3.5
Enid,OK Metropolitan Statistical Area,Oklahoma,2005,28413,27424,989,3.5
Enid,OK Metropolitan Statistical Area,Oklahoma,2006,29295,28430,865,3.0
Enid,OK Metropolitan Statistical Area,Oklahoma,2007,30253,29393,860,2.8
Enid,OK Metropolitan Statistical Area,Oklahoma,2008,31442,30668,774,2.5
Enid,OK Metropolitan Statistical Area,Oklahoma,2009,32110,30666,1444,4.5
Enid,OK Metropolitan Statistical Area,Oklahoma,2010,28495,26986,1509,5.3
Enid,OK Metropolitan Statistical Area,Oklahoma,2011,28754,27543,1211,4.2
Enid,OK Metropolitan Statistical Area,Oklahoma,2012,29420,28264,1156,3.9
Enid,OK Metropolitan Statistical Area,Oklahoma,2013,29405,28231,1174,4.0
Enid,OK Metropolitan Statistical Area,Oklahoma,2014,29646,28625,1021,3.4
Enid,OK Metropolitan Statistical Area,Oklahoma,2015,30065,28910,1155,3.8
Enid,OK Metropolitan Statistical Area,Oklahoma,2016,28969,27748,1221,4.2
Enid,OK Metropolitan Statistical Area,Oklahoma,2017,27702,26690,1012,3.7
Enid,OK Metropolitan Statistical Area,Oklahoma,2018,27091,26302,789,2.9
Enid,OK Metropolitan Statistical Area,Oklahoma,2019,27031,26256,775,2.9
Enid,OK Metropolitan Statistical Area,Oklahoma,2020,26949,25442,1507,5.6
Enid,OK Metropolitan Statistical Area,Oklahoma,2021,26847,25871,976,3.6
Enid,OK Metropolitan Statistical Area,Oklahoma,2022,26965,26177,788,2.9
Enid,OK Metropolitan Statistical Area,Oklahoma,2023,26749,25889,860,3.2
Erie,PA Metropolitan Statistical Area,Pennsylvania,1990,133265,125437,7828,5.9
Erie,PA Metropolitan Statistical Area,Pennsylvania,1991,135747,126030,9717,7.2
Erie,PA Metropolitan Statistical Area,Pennsylvania,1992,138721,128187,10534,7.6
Erie,PA Metropolitan Statistical Area,Pennsylvania,1993,140234,130562,9672,6.9
Erie,PA Metropolitan Statistical Area,Pennsylvania,1994,139402,129872,9530,6.8
Erie,PA Metropolitan Statistical Area,Pennsylvania,1995,140327,131328,8999,6.4
Erie,PA Metropolitan Statistical Area,Pennsylvania,1996,141422,132906,8516,6.0
